729,3153
730,9070
731,338
732,225
733,162
734,410
735,131
736,127
737,217
738,175
739,189
740,142
741,214
742,157
743,156
744,132
745,159
746,252
747,267
748,225
749,186
750,240
751,356
752,318
753,407
754,3666
755,463
756,213
757,245
758,226
759,244
760,186
761,303
762,258
763,170
764,155
765,152
766,168
767,185
768,117
769,133
770,130
771,327
772,165
773,156
774,230
775,161
776,195
777,195
778,200
779,186
780,179
781,187
782,212
783,155
784,189
785,211
786,192
787,163
788,179
789,157
790,186
791,180
792,281
793,246
794,708
795,516
796,425
797,363
798,389
799,445
800,371
801,382
802,365
803,469
804,415
805,672
806,228
807,168
808,201
809,238
810,297
811,259
812,275
813,318
814,406
815,262
816,900
817,1770
818,1690
819,727
820,481
821,926
822,1359
823,3750
824,12198
825,14039
826,8268
827,6586
828,2280
829,2490
830,7306
831,7020
832,2913
833,1343
834,1452
835,4753
836,10995
837,2609
838,16868
839,6098
840,2037
841,1139
842,303
843,295
844,943
845,719
846,874
847,18635
848,7011
849,246
850,137
851,119
852,108
853,90
854,79
855,49
856,56
857,92
858,52
859,57
860,61
861,48
862,49
863,58
864,44
865,39
866,40
867,37
868,43
869,35
870,36
871,46
872,54
873,27
874,52
875,43
876,40
877,32
878,43
879,40
880,52
881,47
882,43
883,33
884,32
885,45
886,49
887,26
888,39
889,21
890,35
891,34
892,25
893,29
894,32
895,31
896,46
897,21
898,31
899,37
900,40
901,41
902,36
903,28
904,27
905,35
906,32
907,31
908,24
909,19
910,15
911,25
912,28
913,29
914,26
915,23
916,37
917,43
918,35
919,38
920,33
921,63
922,34
923,34
924,24
925,21
926,34
927,32
928,32
929,30
930,47
931,29
932,31
933,50
934,28
935,39
936,32
937,31
938,63
939,41
940,18
941,26
942,22
943,16
944,33
945,28
946,27
947,48
948,25
949,35
950,42
951,19
952,28
953,20
954,14
955,20
956,28
957,18
958,20
959,20
960,14
961,20
962,15
963,18
964,12
965,18
966,22
967,21
968,17
969,16
970,27
971,20
972,12
973,17
974,27
975,19
976,12
977,13
978,15
979,25
980,32
981,23
982,22
983,20
984,25
985,16
986,19
987,18
988,18
989,8
990,13
991,13
992,19
993,12
994,25
995,13
996,17
997,19
998,21
999,11
1000,16
1001,13
