1,23
2,43
3,50
4,48
5,83
6,62
7,70
8,105
9,88
10,53
11,53
12,50
13,55
14,49
15,76
16,80
17,81
18,375
19,521
20,572
21,83
22,105
23,95
24,114
25,103
26,172
27,105
28,120
29,166
30,138
31,151
32,233
33,257
34,153
35,165
36,215
37,215
38,284
39,389
40,324
41,350
42,446
43,466
44,2082
45,490
46,529
47,534
48,690
49,1312
50,2089
51,2254
52,2359
53,2260
54,17421
55,126434
56,321165
57,694767
58,759982
59,876838
60,1444076
61,1536255
62,1687665
63,1366068
64,1090472
65,796451
66,638746
67,627650
68,656347
69,371142
70,170436
71,54228
72,32889
73,18069
74,23573
75,23969
76,19964
77,10359
78,7424
79,8478
80,8413
81,4737
82,4553
83,15717
84,2641
85,20045
86,97455
87,14128
88,77390
89,2217
90,1769
91,1598
92,13716
93,1588
94,1527
95,5884
96,1731
97,1391
98,1515
99,1463
100,2826
101,3456
102,2069
103,6655
104,49850
105,38585
106,29666
107,27485
108,503
109,355
110,335
111,329
112,263
113,268
114,248
115,216
116,294
117,260
118,299
119,224
120,200
121,137
122,153
123,162
124,155
125,128
126,68
