1,7
2,9
3,15
4,8
5,15
6,7
7,15
8,13
9,7
10,12
11,16
12,8
13,13
14,11
15,20
16,15
17,19
18,25
19,28
20,16
21,11
22,15
23,12
24,18
25,20
26,11
27,19
28,22
29,41
30,18
31,29
32,30
33,25
34,14
35,14
36,9
37,13
38,16
39,17
40,11
41,9
42,13
43,18
44,8
45,14
46,13
47,13
48,10
49,19
50,15
51,11
52,13
53,7
54,15
55,17
56,11
57,18
58,17
59,31
60,12
61,31
62,19
63,14
64,19
65,25
66,22
67,29
68,41
69,50
70,187
71,156
72,122
73,34
74,53
75,673
76,75
77,34
78,16
79,27
80,17
81,19
82,20
83,19
84,14
85,31
86,31
87,34
88,16
89,25
90,23
91,26
92,24
93,40
94,33
95,19
96,25
97,36
98,21
99,16
100,23
101,69
102,60
103,24
104,34
105,26
106,30
107,20
108,28
109,39
110,26
111,52
112,28
113,30
114,52
115,32
116,25
117,40
118,40
119,34
120,45
121,31
122,36
123,44
124,60
125,49
126,63
127,71
128,52
129,46
130,62
131,81
132,39
133,37
134,38
135,41
136,43
137,32
138,38
139,58
140,73
141,43
142,55
143,45
144,63
145,55
146,54
147,58
148,65
149,62
150,73
151,66
152,66
153,190
154,71
155,79
156,101
157,69
158,68
159,85
160,77
161,76
162,113
163,103
164,118
165,101
166,104
167,127
168,100
169,129
170,125
171,112
172,152
173,114
174,203
175,1597
176,112
177,164
178,107
179,131
180,111
181,134
182,159
183,133
184,145
185,125
186,127
187,133
188,145
189,163
190,206
191,259
192,271
193,327
194,344
195,394
196,472
197,687
198,448
199,525
200,508
201,562
202,564
203,693
204,587
205,553
206,622
207,588
208,525
209,584
210,598
211,574
212,526
213,710
214,4294
215,23992
216,48691
217,28403
218,20909
219,30224
220,49246
221,72278
222,111986
223,149006
224,184146
225,189680
226,169618
227,170023
228,193536
229,197875
230,184997
231,175229
232,195843
233,188912
234,238314
235,314342
236,297453
237,427314
238,389783
239,371271
240,412806
241,366081
242,374075
243,369636
244,351625
245,533285
246,442010
247,351568
248,359768
249,385074
250,309179
251,298011
252,294720
253,276786
254,256644
255,219104
256,203248
257,198751
258,196275
259,180012
260,156060
261,147047
262,155127
263,173245
264,157573
265,165437
266,150098
267,140762
268,174555
269,169171
270,168220
271,141900
272,108105
273,89729
274,71705
275,66435
276,58110
277,46276
278,27406
279,14783
280,16021
281,10945
282,12916
283,11447
284,13986
285,6679
286,5335
287,5306
288,3940
289,4406
290,4001
291,5436
292,5782
293,4505
294,7125
295,6403
296,6791
297,6183
298,5666
299,4538
300,5976
301,5696
302,4910
303,2464
304,2900
305,2825
306,2432
307,2447
308,1740
309,1355
310,1874
311,2024
312,1389
313,2354
314,1960
315,5287
316,1469
317,1529
318,1284
319,1285
320,1566
321,1120
322,943
323,1086
324,1319
325,1291
326,894
327,936
328,892
329,2181
330,11627
331,860
332,728
333,633
334,644
335,578
336,902
337,1457
338,2949
339,31811
340,30166
341,8026
342,37605
343,5746
344,1237
345,1355
346,3999
347,10236
348,8344
349,60760
350,3618
351,1035
352,709
353,438
354,383
355,341
356,449
357,437
358,497
359,416
360,470
361,362
362,375
363,388
364,407
365,11998
366,942
367,340
368,515
369,351
370,354
371,361
372,309
373,325
374,532
375,412
376,645
377,2354
378,2452
379,445
380,455
381,529
382,378
383,325
384,309
385,253
386,473
387,366
388,376
389,377
390,385
391,385
392,357
393,381
394,359
395,329
396,395
397,722
398,1139
399,769
400,821
401,753
402,848
403,1009
404,386
405,480
406,528
407,615
408,780
409,3351
410,1718
411,1858
412,9770
413,25651
414,11751
415,6746
416,12550
417,3013
418,13562
419,10307
420,19810
421,1812
422,644
423,1801
424,24601
425,1897
426,226
427,189
428,121
429,148
430,112
431,96
432,111
433,77
434,77
435,77
436,94
437,69
438,95
439,71
440,99
441,92
442,66
443,97
444,57
445,64
446,57
447,60
448,72
449,60
450,65
451,84
452,60
453,57
454,65
455,39
456,49
457,55
458,51
459,82
460,71
461,93
462,69
463,43
464,69
465,72
466,68
467,80
468,62
469,85
470,79
471,48
472,46
473,56
474,71
475,73
476,48
477,45
478,42
479,38
480,37
481,39
482,29
483,34
484,40
485,41
486,37
487,41
488,34
489,24
490,48
491,54
492,45
493,37
494,36
495,26
496,26
497,35
498,33
499,40
500,25
501,24
