1,10
2,26
3,22
4,24
5,18
6,30
7,20
8,33
9,37
10,52
11,24
12,28
13,36
14,29
15,68
16,51
17,51
18,20
19,30
20,32
21,19
22,28
23,23
24,25
25,33
26,23
27,24
28,29
29,29
30,47
31,50
32,33
33,46
34,51
35,133
36,395
37,68
38,765
39,55
40,46
41,41
42,32
43,50
44,62
45,47
46,43
47,71
48,46
49,67
50,34
51,95
52,85
53,59
54,50
55,66
56,80
57,53
58,85
59,73
60,77
61,76
62,99
63,96
64,129
65,92
66,150
67,65
68,83
69,74
70,128
71,92
72,95
73,129
74,101
75,151
76,121
77,283
78,157
79,140
80,170
81,176
82,196
83,216
84,230
85,242
86,288
87,252
88,1762
89,269
90,251
91,268
92,287
93,250
94,275
95,339
96,488
97,666
98,770
99,1162
100,996
101,1151
102,1173
103,1205
104,1154
105,1125
106,1167
107,1581
108,56240
109,57119
110,66642
111,143225
112,295677
113,375123
114,359358
115,389074
116,360209
117,384085
118,591240
119,791575
120,764611
121,750413
122,736667
123,947601
124,728600
125,732267
126,602814
127,549003
128,450184
129,405170
130,346031
131,300590
132,336844
133,317326
134,291744
135,357829
136,277670
137,173962
138,131517
139,91019
140,35979
141,23378
142,23811
143,17508
144,9847
145,8073
146,10367
147,11688
148,12843
149,11895
150,10639
151,11434
152,6341
153,5430
154,4486
155,2902
156,3861
157,4179
158,6995
159,2800
160,2620
161,2380
162,2270
163,2395
164,1806
165,13785
166,1680
167,1355
168,1294
169,2855
170,35091
171,39630
172,41317
173,2961
174,16254
175,68622
176,2482
177,980
178,732
179,886
180,932
181,774
182,736
183,12912
184,990
185,687
186,682
187,768
188,935
189,4891
190,960
191,945
192,653
193,631
194,826
195,752
196,738
197,742
198,701
199,1602
200,1652
201,1535
202,1675
203,933
204,1258
205,4986
206,4187
207,41260
208,16924
209,11825
210,38413
211,4987
212,4578
213,24190
214,368
215,262
216,208
217,175
218,153
219,187
220,154
221,170
222,163
223,118
224,123
225,126
226,158
227,122
228,84
229,108
230,147
231,162
232,112
233,143
234,142
235,163
236,97
237,111
238,146
239,78
240,90
241,64
242,72
243,86
244,71
245,62
246,105
247,74
248,54
249,71
250,69
251,33
